121,-3.7205832,2.5847922
122,-3.7723999,3.2307323
123,-3.7328575,2.2270286
124,-1.7314019,4.0974296
125,-4.1303714,2.9207325
126,-3.218732,2.3144274
127,-4.0645237,4.1939049
128,-3.4631097,1.7451267
129,-3.1340193,3.481101
130,-4.2227825,1.6201642
131,-2.4533607,2.6875194
132,-3.0642411,2.6408219
133,-3.7887371,2.6159634
134,-3.0434681,1.678994
135,-1.9289866,4.117179
136,-2.4232812,4.0168474
137,-2.9487781,2.8442772
138,-3.3260321,3.4608694
139,-3.796916,3.0919905
140,-2.3655845,2.6911489
141,-2.8517507,2.8303339
142,-3.6208534,2.3045928
143,-3.2785409,2.829417
144,-1.6730461,2.411108
145,-2.2751423,2.8748684
146,-3.0522827,2.685133
147,-3.8341059,2.1533442
148,-3.2626384,4.5041053
149,-2.9851818,2.1199625
150,-3.5251633,2.1630314
151,-2.7872593,2.7580593
152,-2.8624019,2.928504
153,-3.3671608,2.2513494
154,-2.6551193,4.0275872
155,-3.1598518,2.5403995
156,-3.0373109,3.5505534
157,-3.2354895,3.0139705
158,-3.5256121,2.9818435
159,-3.4028972,2.8369954
160,-2.5977615,4.2506989
161,-2.7884706,2.7068264
162,-3.0001128,3.8845818
163,-2.7305519,4.4719917
164,-2.4725839,3.0151588
165,-3.7004704,1.7571448
166,-5.3759055,0.9283832
167,-2.4430043,4.0513786
168,-2.7952303,2.441376
169,-3.5009415,2.5245134
170,-3.2587885,3.849436
171,-2.4462368,3.2374962
172,-2.6123638,3.1135391
173,-2.7381521,3.0176302
174,-4.0285327,2.1630271
175,-2.470512,4.015805
176,-1.9248901,2.7240142
177,-2.9069657,3.4975839
178,-4.2577534,1.9766282
179,-3.4253281,2.5814661
180,-4.8368891,2.027628
181,-2.7256038,2.9673554
182,-3.3765335,1.8097662
183,-2.7748111,3.3052311
184,-2.8966875,2.2868628
185,-3.4584937,2.7275973
186,-2.4943976,3.0547814
187,-3.3534863,3.7030118
188,-3.4252248,3.8934415
189,-3.1552195,3.3354997
190,-4.048796,1.9349768
191,-4.2708156,3.5411049
192,-3.1557957,3.6498236
193,-2.6128052,3.5099058
194,-1.3800954,3.0227586
195,-2.6251021,2.3783761
196,-1.4988822,4.2228543
197,-3.4242312,2.8788124
198,-2.7293136,2.9225597
199,-2.6506645,4.1402516
200,-2.8147733,3.0149535
201,-3.1484675,3.9454912
202,-3.3254897,3.5920548
203,-2.0035037,3.5259733
204,-3.6695906,2.8396412
205,-1.8714584,2.9028399
206,-2.9100077,3.2186195
207,-2.8763115,3.4049478
208,-3.3599966,3.1826584
209,-3.2334624,2.9451987
210,-3.9253507,2.104434
211,-3.1917421,3.0160317
212,-3.2961757,3.2708433
213,-3.5202554,2.3295322
214,-3.9972092,2.309437
215,-3.5471166,2.5665569
216,-4.4102716,1.548617
217,-2.2564481,3.5117619
218,-2.9006139,3.3646678
219,-2.2566644,4.2948747
220,-2.6675928,2.7019381
221,-2.9717004,2.6681355
222,-3.7066311,2.6740041
223,-2.7264962,2.868125
224,-3.4900505,3.1104916
225,-3.0024462,3.4201631
226,-4.0722989,3.6746176
227,-3.7682051,3.0692513
228,-2.5954925,3.7511492
229,-3.1830038,2.2253984
230,-2.2529032,3.6457049
231,-3.5108371,1.9574145
232,-3.6490556,2.4592927
233,-2.2717604,3.9304162
234,-1.3495979,4.0185915
235,-2.4040671,3.7218897
236,-3.4440834,2.6597952
237,-3.53891,2.2871854
238,-1.7757949,3.9708261
239,-3.1618884,2.4114891
240,-2.7597291,3.9030334
241,-3.1868935,4.406267
242,-2.2876436,2.6044768
243,-3.7104227,2.5546391
244,-4.1426362,1.7624847
245,-2.1846239,2.8417473
246,-4.1323961,1.0673617
247,-2.5661691,3.3907689
248,-3.0546686,3.0408711
249,-2.628534,3.3403159
250,-3.9988232,3.3894859
251,-2.397146,3.5370929
252,-3.8705143,2.4277607
253,-3.5933781,2.6017691
254,-3.6812956,2.5564444
255,-3.5370901,2.3630464
256,-3.3352589,2.5346908
257,-3.3584174,3.1082491
258,-3.3815115,2.749707
259,-2.1680441,2.5771878
260,-2.6100946,2.6609437
261,-3.2473977,2.877246
262,-3.4250693,2.335731
263,-3.1075068,2.203733
264,-2.8599775,3.0851282
265,-2.9752524,2.0160168
266,-3.3275699,2.8577294
267,-3.2595061,2.8700531
268,-4.9663526,0.4692959
269,-3.1448533,4.1416126
270,-4.2946231,1.7355315
271,-2.4130413,1.3810046
272,-2.2415676,2.7395296
273,-3.3518295,2.7920915
274,-3.8593343,2.397645
275,-2.8786918,3.1381923
276,-0.7083779,4.4386498
277,-2.7190726,2.2907702
278,-3.9948458,1.5616367
279,-3.0126965,2.0428143
280,-2.4437191,3.4040011
281,-3.1272805,2.4155216
282,-2.1392061,3.7330749
283,-2.7595253,2.2110447
284,-3.5073695,3.1560218
285,-2.309095,3.344947
286,-2.8226393,2.9089387
287,-4.1606769,3.002799
288,-3.2913285,3.2448399
289,-3.8559158,2.1100861
290,-3.3316933,3.4290369
291,-2.8472224,2.3506365
292,-4.2517348,2.5739431
293,-3.6438242,1.6248761
294,-3.2016405,1.4154015
295,-2.093256,4.0054275
296,-3.0186159,3.2740403
297,-2.7494805,3.1178406
298,-3.1917177,2.5814576
299,-2.8616153,3.2516062
300,-2.5046298,2.2661565
301,-3.244022,2.7140898
302,-4.0231292,2.7814572
303,-2.1513389,3.9044525
304,-3.6783118,3.7181386
305,-2.2857893,3.6474674
306,-3.7344731,1.9573624
307,-3.8601597,2.016282
308,-3.2805691,2.6481817
309,-3.3623132,3.6533249
310,-2.3348213,2.7360839
311,-3.6311734,2.0116419
312,-2.7731641,2.2499761
313,-2.6502414,2.0687803
314,-1.4307088,3.0479465
315,-2.5717944,3.131725
316,-3.4858592,3.4471068
317,-3.4233974,2.6462251
318,-1.7481339,4.2753683
319,-1.9822011,4.0821216
320,-2.1434198,3.1936001
321,-3.8023756,1.468427
322,-3.5456386,2.9432582
323,-3.4330867,1.719969
324,-2.9947471,2.8985806
325,-2.7098194,3.9890423
326,2.1967187,0.6398247
327,3.0727595,2.958133
328,2.8763771,0.4477368
329,2.8152411,1.672128
330,3.3946256,1.2723963
331,2.3207176,0.5767099
332,2.5849573,0.734721
333,3.1126918,0.9845008
334,3.5867665,2.1287515
335,3.842104,1.5140851
336,3.0154149,0.4276071
337,3.007262,1.0482208
338,3.0370304,1.7456983
339,2.5360861,0.5423657
340,2.6278163,0.9867214
341,2.5802799,1.2456133
342,3.2543474,1.1507822
343,4.6102579,0.6921337
344,3.0248303,0.1727063
345,1.5219476,-0.1358544
346,4.0416981,1.3854105
347,2.6546931,1.3851524
348,3.5957015,1.2995929
349,2.7729106,0.2304037
350,2.5415448,0.769749
351,2.898181,1.0314771
352,3.5962545,0.3363393
353,2.5744608,0.8848411
354,2.5487068,0.8391418
355,3.963494,0.4211664
356,2.3553476,1.3217837
357,3.0861611,1.1526836
358,2.5235024,0.6167901
359,3.2067345,0.9866847
360,2.0288988,1.9251641
361,2.3865882,1.4287604
362,3.4748657,0.4901974
363,2.924889,1.3448836
364,2.4093535,0.7916096
365,3.2752782,0.7304144
366,4.0229751,1.5492003
367,3.7900668,2.0028961
368,2.3520453,0.7952252
369,3.5943852,1.6527093
370,3.5049864,-0.6769974
371,2.7187496,-0.5857891
372,3.3416085,2.0905611
373,2.6637891,-0.2394543
374,1.6973856,0.7022378
375,3.6902432,1.1929496
376,3.2525272,0.6562931
377,2.4279891,1.3032962
378,2.9722057,1.4475378
379,4.4721117,1.1093315
380,2.6081771,0.8467337
381,4.4801796,2.1620871
382,2.1218396,1.7414243
383,2.0274161,0.3262685
384,2.7620786,0.7241132
385,2.4160982,0.756071
386,3.3863491,-0.1526678
387,2.0031609,0.7456549
388,3.2399035,1.3775694
389,1.9927895,0.1064276
390,4.3013515,1.5979706
391,1.8444078,0.3924216
392,3.025294,2.4334664
393,2.0810198,-0.1054455
394,3.1616155,-0.0212888
395,2.5179266,1.2920635
396,3.406096,1.0383148
397,3.5525848,1.4013715
398,2.4734925,0.4222445
399,3.6038423,1.3734792
400,3.2658464,1.2499846
401,3.734007,0.4737942
402,3.0233315,1.4609276
403,3.3867773,1.1537919
404,3.8027328,3.3751333
405,3.3414383,1.2863354
406,3.0874443,1.1686504
407,2.9448494,0.5882714
408,3.2385543,1.0164668
409,3.5492928,-0.1631317
410,3.4964628,0.4597538
411,2.2582852,1.0934333
412,2.9003489,1.2901346
413,3.9814938,1.9358782
414,2.6072441,0.1815903
415,3.6782927,0.9747179
416,2.7652531,1.3203366
417,2.88278,-0.0568617
418,2.5722914,-0.1203338
419,3.0083106,1.1021428
420,1.4060431,1.2031006
421,3.1090894,1.8893313
422,3.3967116,1.5880161
423,2.9814965,1.4182563
424,2.5778289,1.1089708
425,1.9913591,1.552757
426,2.6612816,1.3517672
427,2.3084971,0.462239
428,1.9984828,0.4234585
429,2.5656242,1.4606486
430,3.1977601,1.7735554
431,3.5260662,1.4397806
432,3.0841338,0.9059065
433,3.5193441,0.5416188
434,2.9352852,0.7104628
435,3.2318645,1.5181053
436,3.6364081,1.2417685
437,1.9001571,1.1635658
438,3.0457888,0.8591544
439,2.8172597,0.8805717
440,3.7448664,-0.7917365
441,3.2200238,1.4416878
442,3.0170199,1.4272415
443,3.7651962,1.6296876
444,2.4899991,1.0357558
445,4.2592883,0.6971652
446,3.0646315,1.1963681
447,3.3645026,1.1653319
448,2.6195603,0.1830354
449,3.0009673,1.8254627
450,3.1351929,1.1074987
451,2.736902,1.6832894
452,2.7446705,0.5983866
453,2.6994805,0.7298786
454,2.5661445,0.1976451
455,3.2901437,0.1682194
456,4.3086842,1.233071
457,3.1907366,0.7516851
458,3.3065831,0.136045
459,2.162762,-0.081363
460,2.637505,0.0864233
461,2.2755122,1.0308472
462,2.1643611,-0.1111032
463,3.0648871,0.8083807
464,3.1984675,0.6856086
465,3.0636093,0.8346434
466,3.290951,1.1228339
467,1.7734298,1.0224727
468,2.7129799,-0.0592687
469,2.7523831,-0.5010148
470,2.9277571,0.1814676
471,3.0323404,1.4722941
472,2.7023253,0.7018566
473,2.8665271,0.017153
474,4.0536371,2.0842417
475,3.4138444,0.6599667
476,2.685578,1.9137311
477,2.4500764,0.2665821
478,2.0202811,0.7589765
479,2.44927,1.7403204
480,3.453812,1.8622994
481,3.1632066,0.7933553
482,4.0267313,0.8950904
483,3.3740786,1.5140649
484,2.5161914,1.3105406
485,4.0809618,0.8321169
486,2.8359332,-0.3994342
487,2.9170598,1.5341803
488,2.5922438,1.4464564
489,3.4728988,1.3072074
490,3.3711209,1.8268454
491,2.6864729,2.1692465
492,3.4410419,1.1942346
493,3.9213123,1.9917007
494,3.5142871,1.0746445
495,3.6687342,2.159721
496,3.524949,-0.7999082
497,1.6962147,0.1814008
498,2.0418743,0.3740319
499,2.85334,-0.0980012
500,2.9389383,-0.1055622
501,2.5446222,1.8803967
502,2.1908387,0.8469582
503,3.5322721,1.7236559
504,3.4751358,1.7600336
505,3.0990604,1.1020693
506,3.0264231,1.1118919
507,1.7305082,0.0886782
508,3.405043,0.6385735
509,2.6826126,0.1868316
510,2.3818538,0.7596529
511,3.0703165,1.4646045
512,2.3307588,0.7506064
513,2.1672049,0.576253
514,3.5798334,1.5269811
515,3.1230613,1.6480305
516,2.5346188,0.7132661
517,2.6235609,1.2582374
518,2.6202945,0.7928797
519,2.9841604,0.1692533
520,3.0627658,1.0613345
521,3.4586985,0.6111953
522,2.410292,1.6079438
523,3.2860061,0.4527186
524,2.2190598,0.8017626
525,2.9751752,1.2015833
526,3.1389402,0.5904505
527,3.2272955,0.9568365
528,2.8122712,0.4053695
529,2.8072537,1.5352785
530,3.0738671,0.6572611
531,3.6573875,1.9074461
532,1.1292296,0.6663666
533,3.4153002,1.5261581
534,2.8190348,1.1527279
535,2.8953444,0.0830437
536,2.416258,1.1529511
537,2.6105055,1.1310779
538,3.1898183,0.5898244
539,2.4871612,0.7525812
540,4.4393014,0.1152926
541,1.7716274,0.16408
542,4.2524137,1.2017248
543,2.7118611,1.2454004
544,1.716571,1.1255354
545,2.0874225,1.1302856
546,3.5149648,1.1134197
547,2.4218642,0.9440339
548,3.0031187,0.4270233
549,2.5870842,-0.3194603
550,3.6503027,1.5728301
551,3.117354,1.063753
552,3.4345157,2.3044616
553,2.9589663,0.8451165
554,3.2725442,2.3280738
555,2.19671,0.665341
556,2.2299257,1.1288214
557,3.1534114,1.4349099
558,4.2135252,2.1848221
559,2.796127,0.0563177
560,2.2142439,1.2136592
561,1.8445273,0.0265078
562,2.1581462,0.3456413
563,2.1743047,0.2394319
564,2.4778404,0.38164
565,2.5048597,1.0294241
566,4.4236856,0.0492134
567,3.9936777,0.7655913
568,3.4260979,0.7800171
569,2.6187389,0.694966
570,3.3327211,1.2647814
571,4.3420542,1.4947169
572,3.3923961,1.2936744
573,2.5746655,0.6635445
574,3.2417151,0.9359773
575,3.3425026,0.9487266
576,2.6200827,-0.0850399
577,2.4004794,-0.2251279
578,3.0752167,1.9418469
579,2.6458101,0.1591254
580,4.2623883,1.2082162
581,3.4926754,0.9093052
582,2.87301,1.0185607
583,3.8492419,1.3099359
584,2.874273,0.4929074
585,2.2155883,0.8010718
586,2.3881889,0.226839
587,2.8645812,2.1884318
588,2.6704506,-0.5808278
589,1.6824524,0.5766974
590,3.3327722,-0.0128404
591,2.0079093,1.9920373
592,3.0916724,1.1706386
593,2.7137319,0.9683567
594,3.1744543,1.8713483
595,3.1352343,0.6536861
596,3.2337538,0.1857487
597,3.7213227,2.4190955
598,3.9465968,1.115591
599,3.5283293,0.2391717
600,2.6857402,0.0466153
601,2.3719075,1.8750266
602,2.9894181,0.6152833
603,3.1866176,0.6158546
604,2.3566026,0.7108981
605,1.9314938,-0.0395974
606,1.9373295,0.5183912
607,2.8759687,1.0180486
608,3.4538263,0.6459069
609,3.1508543,1.4609758
610,3.8526888,-0.3681593
611,1.8018374,0.6435398
612,2.8019139,0.4796067
613,1.8000534,1.1238672
614,2.6868531,1.5829812
615,4.3066153,1.0778002
616,2.9914215,1.6422358
617,3.3768694,1.1112967
618,3.5574002,2.0304307
619,2.661807,1.1327662
620,3.8691593,-0.1858449
621,2.4674776,1.2739675
622,2.707967,-0.0821197
623,3.0992348,1.6528391
624,2.9954712,0.5155131
625,3.0057969,0.1684746
626,3.5533223,1.622407
627,1.1787481,0.9341941
628,2.3136332,1.2114674
629,2.7899353,1.3189747
630,2.4082169,1.28434
631,2.8712965,-0.4116594
632,4.5428559,1.2110839
633,3.3227633,1.2519863
634,2.8651524,0.8809693
635,2.8055261,0.9762243
636,2.7867742,0.2754747
637,3.5018193,1.6823331
638,2.6348103,1.8782129
639,2.5387152,-0.2019118
640,2.8958352,1.432529
641,2.5701143,0.1671071
642,3.2732893,2.0349811
643,3.2046761,1.5226905
644,2.4995208,0.4745399
645,3.7642706,0.2235653
646,2.812335,0.0426406
647,2.1798583,0.3615615
648,2.2858982,1.0058288
649,2.318083,-0.1292469
650,3.5107341,1.309849
651,1.9488584,-0.452856
652,3.207583,1.6800191
653,1.9940775,1.772826
654,3.5022361,1.008458
655,2.58055,1.0249431
656,2.6203312,1.1424079
657,3.5286183,0.680144
658,4.1562477,0.5959313
659,2.6765698,1.4971261
660,3.9527602,0.8840935
661,3.1003109,0.0316616
662,3.2562833,0.4155544
663,2.7696708,2.8993071
664,1.6308942,0.5531692
665,3.9503346,0.7646444
666,2.8486097,0.5969818
667,4.509378,2.0705761
668,2.9183626,1.925808
669,2.5393639,1.8831731
670,2.4371569,1.1839268
671,2.947804,0.2156488
672,4.095863,0.4965298
673,2.4503273,1.1281357
674,3.3513142,0.4105099
675,3.01921,2.0775531
676,-1.3880315,-4.0195289
677,-0.5079141,-3.869267
678,-1.1329593,-4.0822891
679,-0.871559,-3.9679031
680,-1.4318303,-3.7349606
681,-0.8127612,-3.7242775
682,-0.8137808,-4.016389
683,-1.604269,-4.4532123
684,-1.1604382,-4.5628266
685,-0.9821461,-4.4840737
686,-0.1493023,-3.5041431
687,-0.3463865,-4.516311
688,-0.7294914,-4.3850589
689,-0.9172777,-3.2522437
690,-1.3332385,-4.6340211
691,-1.0086543,-3.8952333
692,-0.4028654,-4.2858917
693,0.1164904,-3.6249818
694,-0.4025691,-3.6522104
695,-1.0072517,-4.0444141
696,-0.3715133,-4.1699756
697,-0.9715369,-4.1925771
698,-1.3618855,-4.3526623
699,-0.5695534,-2.9296111
700,-0.9678012,-3.7249066
701,0.3183209,-4.0419694
702,-1.0323698,-3.0806936
703,-1.1658692,-4.0376003
704,-1.1074419,-3.5861402
705,-0.1743657,-3.7477915
706,-0.9710662,-3.6865779
707,-0.5780796,-2.9654049
708,-1.0135768,-3.7955789
709,-1.633633,-4.0699661
710,-0.9550254,-4.2397993
711,-1.0622979,-3.6921216
712,-1.1108866,-4.3998505
713,-0.0317067,-4.5030197
714,-1.7551766,-3.835484
715,-0.4714893,-4.9346748
716,-1.0401717,-3.9217143
717,-0.3646299,-3.7067943
718,-0.4479971,-4.140967
719,-1.144376,-3.5825494
720,-0.9679957,-3.7680475
721,-1.2735337,-3.7204355
722,-0.5389385,-3.5879161
723,-0.8170282,-3.1864881
724,-0.3264799,-4.6727664
725,-0.4765747,-3.9655104
726,-1.0181555,-4.8894086
727,-0.6358913,-4.3052606
728,-1.1012854,-4.3424377
729,-0.2792882,-4.6608719
730,-0.553654,-3.5304531
731,-0.6503529,-3.8647868
732,-1.0604536,-4.4434839
733,-0.5329048,-3.4759124
734,-1.2766874,-4.5831334
735,-1.0821784,-3.7618035
736,-1.1627117,-3.7728725
737,-1.0936904,-5.051394
738,-0.8396853,-4.2682343
739,-0.583355,-4.6231208
740,-1.1049853,-4.377656
741,-0.1169077,-4.2155125
742,-1.364448,-3.9661998
743,-0.8485907,-4.3014149
744,-1.4466088,-3.9596313
745,-1.7445334,-3.1677089
746,-0.9472155,-3.2677723
747,-0.8154039,-4.0505104
748,-0.8778206,-3.3678917
749,-1.1462666,-3.4483418
750,-1.608136,-2.5627827
751,-2.1974638,-4.1523917
752,-0.114572,-4.4111471
753,-1.3822467,-3.236402
754,-0.219348,-4.1464612
755,-1.1152812,-3.7720995
756,-0.4884669,-3.2714419
757,-0.405417,-3.3581451
758,-0.9128885,-3.8214697
759,-0.9720376,-4.0948944
760,-1.7440355,-4.2246345
761,-1.6819845,-3.7783194
762,-0.8932172,-4.050117
763,-0.6268892,-4.377334
764,-0.9622059,-3.8865195
765,-1.4473122,-4.1063109
766,-0.9426558,-3.4184818
767,-1.0568486,-4.268139
768,-0.8422243,-3.871183
769,-0.4789975,-4.0514312
770,-0.089993,-5.1724772
771,-0.5100965,-4.1873417
772,-1.4710084,-3.5152252
773,-1.1584243,-3.3594567
774,-0.5947375,-4.2926581
775,-0.5582664,-3.9634116
776,-1.7899088,-4.7041121
777,-1.6106875,-3.1918336
778,-2.2001251,-3.8075691
779,-0.3822015,-3.8814592
780,-0.7393536,-3.3960696
781,-0.676255,-4.4387191
782,-0.5798404,-3.687083
783,-0.668653,-3.9764477
784,-1.6519339,-4.3505932
785,-0.1182762,-3.1804901
786,-0.9629932,-3.5788582
787,-0.7793974,-3.3562451
788,-1.5485216,-4.6939484
789,-0.4794139,-4.0476584
790,-0.7526649,-4.3371691
791,-1.4325344,-4.2699477
792,-0.6775004,-4.7069657
793,-1.9259774,-3.0468929
794,-2.0288544,-4.1643682
795,-0.1441529,-4.3324235
796,-0.9338661,-4.0743205
797,-1.4093424,-4.2288914
798,-0.4764983,-2.8746162
799,-0.8390068,-4.1157506
800,-1.2364731,-4.3541853
801,-1.1130526,-3.9980923
802,-0.8777461,-4.0434966
803,-0.6371126,-4.6328599
804,-0.1658867,-4.6359058
805,-1.2325505,-4.6487164
806,-0.8378581,-4.7288627
807,-0.8478038,-3.8900627
808,-0.8936591,-3.7014389
809,-0.5706412,-4.1174663
810,-1.6333517,-4.0980867
811,-1.106748,-3.6185864
812,-2.1649037,-3.6724718
813,-1.1378703,-4.408264
814,-0.6590573,-4.0499601
815,-1.475166,-3.7176882
816,-0.7276048,-3.3503281
817,-0.3291646,-3.1093865
818,-0.9541991,-4.0580381
819,-0.8952497,-4.257627
820,-0.8519685,-4.3102055
821,-1.0895263,-3.8921541
822,-1.1025017,-4.1294918
823,-1.0888261,-3.6145868
824,-0.8686061,-5.1632766
825,-1.64543,-3.2832591
826,-1.4700509,-3.1654728
827,-0.8938388,-3.7052406
828,-0.6573161,-3.5020477
829,-1.4234567,-4.2090443
830,-1.0460674,-4.3385044
831,-0.2063374,-3.7767508
832,-1.2863821,-3.9365368
833,-0.7074116,-4.2659637
834,-0.5543963,-4.2135904
835,-1.9558956,-4.2631987
836,-1.2467027,-4.4763997
837,-1.0288014,-4.7691735
838,-1.1549844,-4.2741094
839,-1.0323872,-2.9687708
840,-1.06451,-4.2277965
841,-0.4665353,-3.6573757
842,-0.6746624,-4.3286152
843,-1.4057018,-4.2651218
844,-0.7573123,-3.6836986
845,-0.7698388,-4.1403429
846,-1.4230999,-3.8220388
847,-0.9345957,-4.4447562
848,-0.9673931,-3.5519834
849,-1.5125058,-4.5207953
850,-0.7884658,-4.2599739
851,-0.5000973,-3.5716035
852,-0.6484311,-4.4104234
853,-1.345985,-4.1020801
854,-1.6760121,-3.5502499
855,-1.1721104,-4.4236218
856,-0.6358875,-3.1698383
857,-1.2583323,-5.1178765
858,-1.6212305,-4.2900142
859,-0.9685758,-4.2461184
860,-0.9971776,-4.1498548
861,-1.7638757,-3.543654
862,-0.4443379,-3.9242664
863,-1.8862642,-4.0889343
864,-1.7604513,-4.5771041
865,-0.6762747,-4.9474339
866,-1.6567124,-3.6094028
867,-1.0723931,-4.1497854
868,-1.4277657,-4.5153262
869,-1.0298812,-4.3074517
870,-0.8227891,-3.5911756
871,0.4420506,-3.7186913
872,-0.1597473,-3.0342167
873,-0.8826031,-3.667755
874,-1.3250095,-4.0640044
875,-0.4909914,-4.1735372
876,-0.5399966,-3.9352314
877,-0.3920126,-3.9343867
878,-0.8207948,-3.9712611
879,-0.2919175,-4.5726042
880,-1.5922048,-4.3433525
881,-1.7634332,-3.8107497
882,-0.4219392,-4.6359055
883,-1.712631,-4.5718509
884,-1.2892526,-4.2932549
885,-0.5389284,-4.5932578
886,-0.7761943,-3.9094751
887,-1.6251751,-4.2300054
888,-1.192301,-3.739746
889,-0.7697208,-3.9974598
890,-1.3735446,-4.4161327
891,-0.7539188,-4.3332069
892,-1.0829768,-4.7316671
893,-1.5186882,-4.0534909
894,-1.255423,-4.3025782
895,-1.2426216,-3.4043033
896,-1.0796951,-3.5541514
897,-1.8970751,-4.1567287
898,0.0619118,-3.7607711
899,-1.0027552,-4.0054013
900,-1.9557811,-3.4129621
901,-0.6907951,-3.5996605
902,-0.7285784,-3.9898726
903,-0.6126343,-3.91396
904,-1.0832029,-4.5156586
905,-0.9849269,-3.8172362
906,-1.5294617,-4.4347959
907,-1.5124581,-3.6979491
908,0.0529446,-3.4471063
909,-1.7646757,-4.4187504
910,-1.2161528,-4.5730747
911,-0.7602037,-3.5995029
912,-1.4104633,-4.3581096
913,-1.3643871,-3.9846606
914,-0.3795604,-4.0028636
915,-1.5076429,-5.2693161
916,-0.8611296,-3.9983432
917,-1.7050291,-4.3726739
918,-0.6109229,-4.5103122
919,-0.6822665,-4.3766462
920,-0.8455084,-4.2583633
921,-1.1124711,-3.8137083
922,-0.9167047,-3.6394125
923,-0.9966812,-4.4145156
924,-1.03977,-4.493948
925,-0.9028009,-4.5861803
926,-0.9219503,-3.3038293
927,-1.4555927,-4.2297032
928,-0.6665118,-4.4251808
929,-0.6711838,-3.9507604
930,-1.4046797,-3.8532391
931,-0.8940143,-4.1359281
932,-0.4727932,-4.3680964
933,-0.7266541,-4.9928395
934,-0.928442,-4.1266485
935,-1.3598959,-3.420959
936,-1.5181862,-3.6752997
937,-0.6843323,-3.9279039
938,-1.0602333,-4.2298251
939,-1.0945453,-3.8629277
940,-1.2585631,-3.5542961
941,-1.0670731,-4.0769538
942,-0.7104739,-4.8595071
943,-1.3118872,-4.197413
944,-0.2307251,-4.2212977
945,-1.1625597,-2.5182829
946,-1.04129,-4.2915748
947,-1.4599078,-4.2012432
948,0.1048936,-5.0862273
